SMILES,pIC50
C=CC(=O)Nc1cc(C(=O)N2CCN(C)CC2)ccc1Nc1cc(N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1,5.191114133
C=CC(=O)Nc1cc(C(=O)N2CCN(CC)CC2)ccc1Nc1cc(N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1,5.640164518
C=CC(=O)Nc1cc(C(C)OC)ccc1Nc1cc(N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1,5.095284455
C=CC(=O)Nc1cc(N(C)CCO)ccc1Nc1cc(N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1,5.667157733
C=CC(=O)Nc1cc(N2CCN(C)CC2)ccc1Nc1cc(N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1,6.93930216
C=CC(=O)Nc1cc(N2CCN(CCN)CC2)ccc1Nc1cc(N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1,5.569602409
C=CC(=O)Nc1cc(OCCO)ccc1Nc1cc(N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1,5.454692884
C=CC(=O)Nc1cccc(C)c1Nc1cc(N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1,5.132532512
C=CC(=O)Nc1cccc(OC)c1Nc1cc(N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1,5.308034897
C=CC(=O)Nc1cc(N2CCN(CCO)CC2)ccc1Nc1cc(N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1,5.987162775
C/C=C\C(=O)Nc1ccccc1Nc1cc(N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1,5.132532512
C=CC(=O)Nc1c(Nc2cc(N(C)C(=O)Nc3c(Cl)c(OC)cc(OC)c3Cl)ncn2)cccc1OC,5
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2c1ccn2C,7.301029996
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2c1cnn2C,7.301029996
CCC(C)n1ccc2c(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)cncc21,7.301029996
COc1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2cc[nH]c12,7.301029996
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1nncc2ccccc12,7.301029996
COc1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2ccccc12,7.301029996
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc(N(C)C)c2ccccc12,7.301029996
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc(O)c1,7.301029996
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc(-c2cncnc2)c1,7.301029996
CN1CCN(Cc2ccc(NC(=O)c3ccc(C4CC4)c(C#Cc4cncc5ccccc45)c3)cc2C(F)(F)F)CC1,7.301029996
CN1CCN(Cc2ccc(NC(=O)c3ccc(F)c(C#Cc4cncc5ccccc45)c3)cc2C(F)(F)F)CC1,7.301029996
CN1CCN(Cc2ccc(NC(=O)c3cc(C#Cc4cncc5ccccc45)ncn3)cc2C(F)(F)F)CC1,7.301029996
CN1CCN(Cc2ccc(NC(=O)c3ccnc(C#Cc4cnc5c(c4)CC(=O)N5)n3)cc2C(F)(F)F)CC1,7.301029996
CN1CCN(Cc2ccc(NC(=O)c3ccnc(C#Cc4cnc5c(c4)CCN5)n3)cc2C(F)(F)F)CC1,7.301029996
Cc1ccc(C(=O)Nc2ccc(Cn3ccnn3)c(C(F)(F)F)c2)cc1C#Cc1cncc2ccccc12,7.301029996
Cc1cnn(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cncc5ccccc45)c3)cc2C(F)(F)F)c1,7.301029996
Cc1ccc(C(=O)Nc2ccc(CN3CCCNCC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2ccccc12,7.301029996
Cc1ccc(C(=O)Nc2ccc(CN3CCSCC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2ccccc12,7.301029996
Cc1ccc(C(=O)Nc2ccc(CN3CCCS3(=O)=O)c(C(F)(F)F)c2)cc1C#Cc1cncc2ccccc12,7.301029996
Cc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cccnn1,7.301029996
CN1CCN(Cc2cc(NC(=O)c3cncc(C#Cc4cncc5ccccc45)c3)cc(C(F)(F)F)c2)CC1,7.301029996
CN1CCN(Cc2cc(NC(=O)c3cc(C#Cc4cncc5ccccc45)ccn3)cc(C(F)(F)F)c2)CC1,7.301029996
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2ccccc12,7.301029996
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1nncc2ccccc12,7.301029996
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1nncc2c1cnn2C,7.301029996
CN1CCN(Cc2ccc(C(=O)Nc3ccnc(C#Cc4cncc5ccccc45)n3)cc2C(F)(F)F)CC1,7.301029996
CN1CCN(Cc2ccc(C(=O)Nc3ncc(C#Cc4cncc5ccccc45)s3)cc2C(F)(F)F)CC1,7.301029996
CN1CCN(Cc2ccc(C(=O)Nc3ccc(Cl)c(C#Cc4cncc(N5CCOCC5)c4)c3)cc2C(F)(F)F)CC1,7.301029996
CN1CCN(Cc2ccc(NC(=O)c3ccc(F)c(C#Cc4cncc(N5CCOCC5)c4)c3)cc2C(F)(F)F)CC1,7.301029996
CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(C#Cc4cncc(OCCO)c4)c3)cc2C(F)(F)F)CC1,7.301029996
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc(OC(C)(C)C)c2ccccc12,7
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc(-c2ccc(C(F)(F)F)cc2)c1,7
Cc1ccc(C(=O)Nc2ccc(CN(C)C)c(C(F)(F)F)c2)cc1C#Cc1cncc2ccccc12,7
Cc1ccc(C(=O)Nc2ccc(CNC3CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2ccccc12,7
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc(Nc2ccc(C(F)(F)F)cc2)nn1,6.698970004
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc(-c2ccccc2)nn1,6.698970004
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2[nH]cc(C(=O)O)c12,7.301029996
CCOC(=O)c1c[nH]c2cncc(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)c12,7.301029996
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc(N2CCC2)c1,7.301029996
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc(OC(C)(C)C)nn1,7.301029996
COc1ccc(-c2ccc(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)nn2)cc1,7.301029996
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc(-c2ccc(C(F)(F)F)cc2)nn1,7.301029996
Cc1ccc(C(=O)Nc2ccc(CN3Cc4ccccc4C3)c(C(F)(F)F)c2)cc1C#Cc1cncc2ccccc12,7.301029996
COc1cc(C#Cc2cn(C3CN(C(=O)/C=C/CN4CC[C@@H](O)C4)C3)c3ncnc(N)c23)cc(OC)c1,8.508638306
[2H]C([2H])([2H])OC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,7.124938737
CN1C(=O)COc2c1cnc1ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc21.CS(=O)(=O)O,5.552841969
C[C@H](Oc1ccc2[nH]nc(/C(F)=C/c3ccc(CN4CCOCC4)nc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl.Cl,7.301029996
C[C@@H](Oc1ccc2[nH]nc(/C=C(\F)c3ccc(OC4CCOCC4)nc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl,7.301029996
C[C@@H](Oc1ccc2[nH]nc(/C=C(\F)c3ccc(O[C@H]4CCOC4)nc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl,7.301029996
C[C@@H](Oc1ccc2[nH]nc(/C=C(\F)c3ccc(NC4CCOCC4)nc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl,7.301029996
Cc1cc(/C=C/c2n[nH]c3ccc(OC(C)c4c(Cl)cncc4Cl)cc23)ccc1CN1CCOCC1.Cl.Cl.Cl,7.301029996
CC(Oc1ccc2[nH]nc(/C=C/c3ccc(CNc4ccccc4)cc3)c2c1)c1c(Cl)cncc1Cl,7.301029996
CCN(Cc1ccc(/C=C/c2n[nH]c3ccc(OC(C)c4c(Cl)cncc4Cl)cc23)cc1)C1CCCCC1,7.301029996
CC1CN(Cc2ccc(/C=C/c3n[nH]c4ccc(OC(C)c5c(Cl)cncc5Cl)cc34)cc2)CC(C)O1,7.301029996
CC(Oc1ccc2[nH]nc(-c3ccc(C(=O)N4CCC(O)CC4)cc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl,7.301029996
CC(Oc1ccc2[nH]nc(-c3ccc(C(=O)N4CCN(C(C)C)CC4)cc3)c2c1)c1c(Cl)cncc1Cl.Cl,7.301029996
CC(Oc1ccc2[nH]nc(-c3ccc(C(=O)N4CCC(O)C4)cc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl,7.301029996
CC(=O)N(C)C1CCN(C(=O)c2ccc(-c3n[nH]c4ccc(OC(C)c5c(Cl)cncc5Cl)cc34)cc2)C1.Cl.Cl,7.301029996
CC(Oc1ccc2[nH]nc(/C=C(\F)c3ccc(CNC4CCOCC4)nc3)c2c1)c1c(F)cccc1F.Cl.Cl.Cl,7.301029996
CC(Oc1ccc2[nH]nc(/C=C/c3ccc(CN4CCOCC4)cc3)c2c1)C1CCN(C)CC1.Cl.Cl.Cl.Cl,7.301029996
CC(Oc1ccc2[nH]nc(/C(F)=C/c3ccc(CN4CCC(CO)CC4)nc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl.Cl,8
CC(Oc1ccc2[nH]nc(/C(F)=C/c3ccc(CNC4CCOCC4)nc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl.Cl,8
CC(Oc1ccc2[nH]nc(/C=C(\F)c3ccc(CN4CCOCC4)nc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl.Cl,8
CC(Oc1ccc2[nH]nc(/C=C/c3ccc(CN4CCOCC4)cc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl,8
CC(Oc1ccc2[nH]nc(/C=C/c3ccc(N4CCN(C)CC4)nc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl.Cl,8
C[C@@H](Oc1ccc2[nH]nc(/C=C(\F)c3ccc(CN4CCN(C)CC4)nc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl.Cl.Cl,8
C[C@@H](Oc1ccc2[nH]nc(/C=C(\F)c3ccc(OC4CCNCC4)nc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl.Cl,8
C[C@@H](Oc1ccc2[nH]nc(/C=C(\F)c3ccc(NC4CCNCC4)nc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl.Cl,8
Cl.Cl.Cl.[2H]C([2H])(c1ccc(/C=C/c2n[nH]c3ccc(OC(C)c4c(Cl)cncc4Cl)cc23)nn1)N1CCOCC1,8
CC(Oc1ccc2[nH]nc(/C=C/c3ccc(CN4CCC(O)CC4)cc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl,8
CC(Oc1ccc2[nH]nc(/C=C/c3ccc(CN4CCC(CO)CC4)cc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl,8
CC(Oc1ccc2[nH]nc(/C=C/c3ccc(CNC4CCN(C)CC4)cc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl,8
CC(Oc1ccc2[nH]nc(/C=C/c3ccc(CNC4CCOCC4)cc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl,8
CC(Oc1ccc2[nH]nc(/C=C/c3ccc(CN4CCN(C(C)C)CC4)cc3)c2c1)c1c(Cl)cncc1Cl,8
C[C@@H](Oc1ccc2[nH]nc(/C=C/c3cccc(CNC4CCOCC4)c3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl,8
C[C@@H](Oc1ccc2[nH]nc(/C=C/c3ccc(CN4CC[C@H](O)C4)nc3)c2c1)c1c(Cl)cncc1Cl.Cl.Cl.Cl,8
CC(Oc1ccc2[nH]nc(/C=C(\F)c3ccc(CNC4CCOCC4)nc3)c2c1)c1cc(F)cc(F)c1.Cl.Cl.Cl,8
COc1cc(OC)c(F)c(N2Cc3cnc(-c4cn(C)nc4C)cc3N(c3ccn(C)n3)C2=O)c1F,7.522878745
COc1cc(F)ccc1-c1c(C)sc2cnc(Nc3cnn(C4CCNCC4)c3)nc12,8.292429824
COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(Nc3ccc4c(c3)OCCN(C)CCO4)ncn2)c1Cl,7.698970004
COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(Nc3ccc4c(c3)OC[C@@H]3CN(C)CCN43)ncn2)c1Cl,8
COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(Nc3ccc(N4CC5CN(C)CC(C4)C5(F)F)cc3)ncn2)c1Cl,8
CCN1CCN2c3ccc(Nc4cc(N(C)C(=O)Nc5c(Cl)c(OC)cc(OC)c5Cl)ncn4)cc3OC[C@H]2C1,8
COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(Nc3ccc4c(c3)OC[C@H]3CN(C5CC5)CCN43)ncn2)c1Cl,7.698970004
COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(Nc3ccc4c(c3)OC[C@H]3CN(C(C)=O)CCN43)ncn2)c1Cl,8
COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(Nc3ccc4c(c3)OC[C@H]3CN(C)CC(=O)N43)ncn2)c1Cl,8
C=CC(=O)Nc1ccc(Cn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(Oc4ccccc4NC(=O)C=C)nc32)cc1,10
C=CC(=O)Nc1ccc(S(=O)(=O)n2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(Nc4ccccc4NC(=O)C=C)nc32)cc1,10
C=CC(=O)Nc1ccc(Cn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(Nc4ccccc4NC(=O)C=C)nc32)c(C)c1,10
C=CC(=O)Nc1ccc(Cn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(Nc4ccccc4NC(=O)C=C)nc32)c(N2CCOCC2)c1,10
C=CC(=O)Nc1ccc(Cn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)nc3cnc(Nc4c(C)cccc4NC(=O)C=C)cc32)cc1,10
C=CC(=O)Nc1ccc(CCn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(Nc4c(C)cccc4NC(=O)C=C)cc32)cc1,10
C=CC(=O)Nc1cccc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CC3CCC(NC(=O)/C=C/CN(C)C)C3)c2n1,10
C=CC(=O)Nc1ccc(Cn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(N[C@@H]4COCC[C@H]4NC(=O)C=C)nc32)cc1,10
C=CC(=O)NC1CCCC1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(Cc3ccc(NC(=O)/C=C/CN(C)C)cc3)c2n1,10
C=CC(=O)NC1CCCCC1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCc3ccc(NC(=O)/C=C/CN(C)C)cc3)c2n1,10
C=CC(=O)N[C@@H]1COC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCc3ccc(NC(=O)/C=C/CN(C)C)cc3)c2n1,10
C=CC(=O)NC1CN(C(=O)CO)CC1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCc3ccc(NC(=O)/C=C/CN(C)C)cc3)c2n1,10
C=CC(=O)NC1CC2CC2C1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCc3ccc(NC(=O)/C=C/CN(C)C)cc3)c2n1,10
C=CC(=O)NC1CN(C(=O)NCC)CC1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCc3ccc(NC(=O)/C=C/CN(C)C)cc3)c2n1,10
C=CC(=O)NC1CCOCC1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CC3CN(C(=O)/C=C/CN(C)C)C3)c2n1,10
C=CC(=O)NC1CCOCC1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CC3CCN(C(=O)/C=C/CN(C)C)C3)c2n1,10
C=CC(=O)NC1CCOCC1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CC3CCN(C(=O)/C=C/CN(C)C)CC3)c2n1,10
C=CC(=O)Nc1cccc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CC3CCN(C(=O)/C=C/CN(C)C)CC3)c2n1,10
C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCc3ccc(NC(=O)/C=C/CN(C)C)cc3)c2n1,10
C=CC(=O)N[C@H]1COC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCN3CCN(C(=O)C#CC)CC3)c2n1,10
C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCC3CN(C(=O)C#CC)CCN3C)c2n1,10
C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCC3CN(C)CCN3C(=O)C=C)c2n1,10
C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCC3CN(C)CCN3C(=O)C#CC)c2n1,10
C=CC(=O)Nc1ccc(CCn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(Nc4c(C)cccc4NC(=O)/C=C/CN(C)C)nc32)cc1,10
C=CC(=O)Nc1cccc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(Cc3ccc(N(C)C(=O)C=C)cc3)c2n1,10
C=CC(=O)Nc1ccc(Cn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(Nc4c(C)cc(F)cc4NC(=O)C=C)nc32)cc1,10
C=CC(=O)Nc1ccc(Cn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(Nc4c(C)cc(F)cc4NC(=O)/C=C/CN(C)C)nc32)cc1,10
C=CC(=O)Nc1cc(Cl)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(Cc3ccc(NC(=O)/C=C/CN(C)C)cc3)c2n1,10
COc1cc(OC)c(Cl)c(-c2cc3cnc(Nc4c(C)cc(F)cc4NC(=O)/C=C/CN(C)C)nc3n(Cc3ccc(NC(=O)/C=C/CN(C)C)cc3)c2=O)c1Cl,10
C=CC(=O)Nc1ccc(Cn2c(=O)c(-c3c(Cl)ccc(OC)c3F)cc3cnc(Nc4ccccc4NC(=O)C=C)nc32)cc1,10
C=CC(=O)N[C@@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CC3CN(C(=O)/C=C/CN(C)C)C3)c2n1,10
C=CC(=O)N[C@@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CC3CCN(C(=O)/C=C/CN(C)C)CC3)c2n1,10
C=CC(=O)N[C@@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCN3CCN(C(=O)C=C)CC3)c2n1,10
C=CC(=O)N[C@@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCCN3CCN(C(=O)C#CC)CC3)c2n1,10
C=CC(=O)N[C@@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCC3CN(C)CCN3C(=O)C=C)c2n1,10
C=CC(=O)N[C@@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCC3CN(C)CCN3C(=O)C#CC)c2n1,10
C=CC(=O)NC1COCC1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CC3CN(C(=O)/C=C/CN(C)C)C3)c2n1,10
C=CC(=O)NC1COCC1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCN3CCN(C(=O)C=C)CC3)c2n1,10
C=CC(=O)NC1COCC1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCCN3CCN(C(=O)C=C)CC3)c2n1,10
C=CC(=O)Nc1cccc(C)c1Nc1ncc2cc(-c3cc(C(N)=O)ccc3F)ccc2n1,6
C=CC(=O)Nc1cc(C)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,6
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cccc2c(N)nccc12,5.602059991
CCn1cc(Nc2ncc(/C=C/c3cc(C(=O)NC)cc(OC)c3Br)cn2)cn1,7.552841969
CCN1CCN(c2ccc(Nc3ncc(CCc4cc(C(=O)NOC)cc5occc45)cn3)cc2)CC1,7.886056648
CNC(=O)c1cc(CCc2cnc(Nc3ccc(N4CCOCC4)cc3)nc2)c(F)c(OC)c1,7.744727495
CNC(=O)c1cc(CCc2cnc(Nc3cccc(N4C[C@H](C)N[C@H](C)C4)c3)nc2)cc(OC)c1,7.008773924
CCN1CCN(c2ccc(Nc3ncc(/C=C/c4cc(OC)cc(C(=O)NOC)c4)cn3)cc2)CC1,7.920818754
CCN1CCN(c2ccc(Nc3ncc(CCc4cc(OC)cc(C(=O)NOC)c4)cn3)cc2)CC1,8.397940009
CONC(=O)c1cc(CCc2cnc(Nc3ccc(N4CCN(CCO)CC4)cc3)nc2)cc(OC)c1,8.301029996
CONC(=O)c1cc(CCc2cnc(Nc3ccccc3)nc2)cc(OC)c1,8.045757491
CONC(=O)c1cc(CCc2cnc(Nc3ccn(C)n3)nc2)cc(OC)c1,7.327902142
CONC(=O)c1cc(CCc2cnc(Nc3cnn(C)c3)nc2)cc(OC)c1,8.045757491
CCn1cc(Nc2ncc(CCc3cc(OC)cc(C(=O)NC)c3F)cn2)cn1,6.591760035
CONC(=O)c1cc(CCc2cnc(Nc3cnn(C)c3)nc2)c(F)c(OC)c1,8.522878745
CNC(=O)c1cc(CCc2cnc(Nc3cnn(C[C@H](C)O)c3)nc2)c(F)c(OC)c1,7.744727495
CNC(=O)c1cc(CCc2cnc(Nc3cccc(N4CCOCC4)c3)nc2)c(F)c(OC)c1,8.096910013
CNC(=O)c1cc(CCc2cnc(Nc3cnn(CCN4CCN(C)CC4)c3)nc2)c(F)c(OC)c1,7.853871964
CCN1CCN(c2ccc(Nc3ncc(CCc4cc(OC)cc(C(=O)NOC)c4)cn3)cc2)C[C@H]1C,8.301029996
CCOc1cc(CCc2cnc(Nc3ccc(N4CCN(CC)CC4)cc3)nc2)cc(C(=O)NOC)c1,6.987162775
CCN1CCN(c2ccc(Nc3ncc(CCc4cc(C(=O)NOC)cc(OC)c4C)cn3)cc2)CC1,9
CCN1CCN(c2ccc(Nc3ncc(CCc4cc(C(=O)NC)cc(OC)c4F)cn3)cc2)C[C@H]1C,8.301029996
CONC(=O)c1cc(CCc2cnc(Nc3ccc(N4C[C@H](C)N[C@H](C)C4)c(F)c3)nc2)cc(OC)c1,8.22184875
CCN1CCN(c2ccc(Nc3ncc(CCc4cc(C(=O)NC)cc(OC)c4Cl)cn3)cc2)CC1,8.397940009
CNC(=O)c1cc(CCc2cnc(Nc3ccnnc3)nc2)c(F)c(OC)c1,7.26760624
CNC(=O)c1cc(CCc2cnc(Nc3cccnc3OC)nc2)c(F)c(OC)c1,6.709965389
CNC(=O)c1cc(CCc2cnc(Nc3ccnc(OC)c3)nc2)c(F)c(OC)c1,7.698970004
CNC(=O)c1cc(CCc2cnc(Nc3ccn4ccnc4c3)nc2)c(F)c(OC)c1,7.744727495
CNC(=O)c1cc(CCc2cnc(Nc3ccc4nncn4c3)nc2)c(F)c(OC)c1,7.431798276
CNC(=O)c1cc(CCc2cnc(Nc3ccn4c(C)nnc4c3)nc2)c(F)c(OC)c1,7.568636236
CNC(=O)c1cc(CCc2cnc(Nc3ccn4c(COC)nnc4c3)nc2)c(F)c(OC)c1,7.468521083
CCN1CCN(c2ccc(Nc3ccc(CCc4cc(OC)cc(C(=O)NOC)c4)cn3)cc2)CC1,8.045757491
CCN1CCN(c2ccc(Nc3ccc(CCc4cc(OC)cc(C(=O)NOC)c4)cn3)cn2)CC1,7.387216143
CCN1CCN(c2cc(F)cc(Nc3ncc(CCc4cc(OC)cc(C(=O)NOC)c4)cn3)c2)CC1,8.301029996
CNC(=O)c1cc(CCc2cnc(Nc3cnn(C)c3)nc2)c(Cl)c(OC)c1,7.920818754
CNC(=O)c1cc(CCc2cnc(Nc3ccc(N)cc3)nc2)c(Cl)c(OC)c1,8
CCn1cc(Nc2ncc(CCc3c(F)c(C(=O)NC)cc(OC)c3Cl)cn2)cn1,7.619788758
CNC(=O)c1cc(CCc2cnc(Nc3cnn(-c4ccccn4)c3)nc2)c(Cl)c(OC)c1,7.823908741
CNC(=O)c1cc(CCc2cnc(Nc3ccc4c(C)n(C)nc4c3)nc2)c(Cl)c(OC)c1,7.721246399
